ID_ETU1;ID_ETU2;BEST_ETU
9621;4102;4102
396;1951;1951
8679;2392;2392
2108;8977;8977
7497;1414;1414
1524;9387;9387
5895;5815;5815
3190;9458;9458
184;6777;6777
1174;1880;1174
2629;3511;3511
3031;2404;2404
4859;8938;4859
2908;3527;2908
4031;1085;1085
4224;5382;5382
8597;5429;8597
8130;3724;3724
5146;8677;8677
9405;2212;9405
807;9057;9057
6262;5302;6262
5041;6160;6160
1846;3367;3367
5861;4686;5861
8328;689;8328
7577;9575;9575
949;6523;6523
7586;2150;2150
6180;9055;9055
5723;4790;5723
8075;7599;8075
4154;5351;5351
1186;9564;1186
8364;3870;8364
6838;8265;6838
6481;2654;2654
544;7101;544
7090;7734;7734
167;6129;167
888;7840;7840
2988;5705;5705
7363;4803;4803
8914;3107;3107
8465;7437;8465
7972;4217;7972
6331;9505;9505
8350;9457;9457
895;9212;9212
5070;9004;5070
5481;1108;5481
293;5817;293
9354;9485;9354
5886;6211;5886
8843;5060;8843
6454;1847;6454
2406;4243;4243
1980;4488;4488
9774;107;9774
7198;302;302
2153;3372;3372
5893;8737;8737
2801;622;622
6122;9028;9028
7185;2739;7185
7720;7688;7720
5689;2754;2754
2162;7665;2162
3569;894;894
1429;2055;1429
4324;4532;4532
7984;8103;7984
6135;536;536
2798;1658;1658
6506;707;707
7881;8846;7881
3828;9822;9822
1210;5889;5889
6768;2225;6768
3684;8961;8961
8963;1082;8963
2838;7235;2838
3802;8203;3802
6349;1362;1362
8286;4647;4647
5704;9249;9249
325;8796;325
3578;1344;3578
629;9308;9308
9894;7687;9894
7918;1933;7918
6101;7652;6101
4960;2223;4960
9109;9303;9109
6538;1680;1680
2245;5580;2245
486;3169;486
9922;926;926
3666;252;3666
849;5312;5312
979;5840;979
536;4960;536
433;5158;5158
4600;3828;4600
4756;4329;4756
6711;5768;5768
4705;8114;4705
3840;4058;4058
5016;459;459
5161;5470;5161
7970;6244;6244
7641;5478;7641
1589;9654;1589
6926;3974;3974
3837;1092;1092
630;5502;630
9532;3215;3215
2122;6025;2122
2655;1125;1125
2571;8584;2571
6970;7345;6970
9697;4041;9697
8116;619;619
2285;9525;2285
3942;403;3942
3819;5472;3819
4430;4248;4248
40;2280;40
9836;5798;5798
2640;3655;3655
7337;2573;7337
4495;782;4495
3839;6977;3839
8263;5071;5071
9930;6519;6519
2790;3295;3295
6646;9952;6646
978;644;644
2967;3429;2967
3538;5964;5964
503;1061;503
9214;9770;9214
3401;7975;3401
6712;9742;6712
7509;4399;7509
9164;879;879
6242;2664;2664
4273;2238;4273
6341;5263;5263
4229;6476;6476
5499;3045;5499
7183;7693;7183
7479;6448;6448
9041;7970;9041
2578;324;324
5516;5264;5264
3341;3924;3924
6637;6568;6568
4292;3342;3342
5814;5962;5962
5475;8165;8165
9993;2426;9993
2359;1177;1177
7395;687;687
4847;2765;2765
3585;2131;2131
4342;9760;4342
3363;7449;3363
9035;5912;9035
9921;4574;9921
5246;9381;9381
3745;534;3745
749;9504;9504
5087;3243;3243
2224;9785;9785
2426;7137;7137
6658;21;6658
6313;2371;6313
1244;3333;1244
4185;3962;3962
1063;5622;1063
6927;8249;6927
171;582;582
9306;6534;6534
1515;5817;5817
5050;6844;5050
3301;147;3301
1133;9504;1133
17;8866;17
7152;1670;7152
9584;1417;1417
4704;2684;4704
3687;6655;6655
9718;5178;9718
4155;9586;4155
8137;4777;4777
8231;711;711
9484;2774;2774
4189;7740;7740
9494;5706;9494
6412;1508;6412
374;9104;374
562;3617;562
2542;4215;2542
670;2139;2139
5162;7932;7932
5564;5734;5734
272;7163;7163
8570;7820;7820
1242;3206;1242
252;406;406
6461;3852;3852
4234;8086;8086
7441;747;747
1301;5537;5537
9358;1145;9358
4808;4279;4808
7824;1919;7824
6093;9409;9409
992;6354;992
154;664;154
8119;4491;8119
3683;840;3683
6648;883;6648
6577;7869;6577
9678;5379;5379
3954;4549;4549
2080;1215;1215
8478;7131;8478
8353;3353;3353
6738;6380;6380
2096;3779;2096
4559;7112;7112
6747;9104;6747
1909;3241;1909
448;7773;448
5862;9687;9687
1018;3167;1018
7205;5498;7205
7071;531;531
1438;7594;1438
1538;1440;1440
8001;8274;8274
5567;8629;8629
5099;6817;6817
1247;469;1247
2910;4677;2910
2997;1554;2997
6316;2406;2406
744;7278;7278
5988;6924;5988
263;7506;7506
3125;9935;3125
3117;2396;3117
4221;5621;5621
7881;5973;5973
6790;7688;6790
810;1869;810
2487;7422;2487
6211;3054;3054
9414;3845;9414
4873;5173;5173
9093;6899;6899
7578;1519;7578
3412;7055;3412
4986;2198;4986
6610;836;6610
3307;8582;8582
5449;3118;5449
9138;5551;9138
1437;35;1437
3085;1993;1993
9212;407;407
695;4044;4044
9336;9666;9666
8870;4603;8870
3866;7435;3866
4610;6086;6086
7198;607;7198
6926;4717;4717
6952;6900;6952
7506;2761;2761
7332;4194;4194
650;3748;650
8804;646;8804
1307;9806;9806
4803;7194;7194
5151;1832;5151
422;7557;422
8157;1283;8157
4614;8645;8645
9761;1128;1128
6257;8074;6257
3994;3341;3994
661;2402;2402
2972;8285;2972
9329;9798;9329
9042;3743;9042
5623;1469;5623
4229;7235;4229
5246;5713;5713
9010;6915;6915
7948;8125;8125
23;2105;23
5682;222;5682
2828;1930;2828
956;8220;956
6760;7952;7952
2552;5652;5652
8940;9597;9597
4239;2729;4239
5581;599;599
3920;9210;9210
1399;7735;1399
6508;1872;6508
2229;5851;2229
690;6402;6402
2792;5722;5722
1209;6905;6905
2087;5769;2087
3343;3361;3361
3985;1224;1224
6250;4376;4376
2323;3046;3046
8496;6000;8496
9012;3603;3603
6264;8278;8278
7561;7091;7561
6813;5852;5852
6602;4583;6602
849;4258;849
8201;7457;8201
2582;3916;3916
704;1734;704
6883;9536;9536
8094;6387;8094
5409;720;5409
6215;706;706
2017;6868;6868
6292;9361;9361
5732;8656;5732
2667;1596;1596
7580;3783;3783
8208;1315;8208
7250;4447;4447
2014;8722;2014
1814;6628;6628
1462;2746;1462
5842;1996;1996
1103;7100;1103
8798;1678;8798
3534;7558;3534
7424;9581;7424
1119;7647;1119
596;8302;596
5987;7102;5987
7729;8523;7729
6355;9380;9380
7370;8020;8020
4583;6540;6540
952;5515;952
7499;5630;7499
9953;5381;5381
1556;7539;7539
3251;1669;1669
5537;7217;7217
1743;8968;8968
2771;2966;2771
8665;9305;8665
7380;7741;7380
7886;9903;7886
3316;5964;3316
8231;9149;9149
5475;1189;1189
3181;2419;3181
9571;9300;9571
8869;3633;3633
9606;6940;6940
6611;2890;6611
3702;9827;9827
3972;4335;4335
8224;5069;5069
8022;9079;9079
1647;2677;2677
6656;8076;8076
1516;1438;1438
6810;217;6810
3611;6130;3611
6093;4937;6093
2050;7350;2050
4361;3845;4361
5695;6077;6077
5301;6543;6543
7391;5401;5401
8643;9286;9286
1297;6316;1297
988;2546;2546
6191;4251;6191
884;7759;884
8141;1020;8141
6134;2152;2152
9056;8972;9056
750;9038;9038
6410;6447;6410
5475;3731;3731
7495;5317;5317
9050;5580;9050
8815;9270;8815
8630;243;243
7983;912;912
650;199;650
9077;1905;9077
5298;6639;6639
2974;3528;3528
1374;9282;9282
54;2902;54
3744;9477;9477
7117;277;277
991;4770;4770
1358;320;320
7612;4671;4671
7682;6712;6712
7518;2182;7518
7997;191;191
3290;5294;5294
8854;8855;8855
4558;9888;4558
9315;6489;9315
9749;2981;2981
2478;4431;2478
4036;7372;4036
2292;5547;5547
4784;4392;4392
8747;2095;2095
7507;8038;8038
2491;1049;2491
8854;7251;7251
1059;8936;8936
4871;5546;5546
1116;8698;8698
6434;6453;6453
1030;1222;1222
7460;354;7460
6076;7330;6076
898;7106;898
1588;5836;5836
4267;3213;3213
1022;5383;5383
7116;9496;9496
5700;776;776
9462;9008;9462
7020;9124;9124
1563;4534;4534
8208;6408;6408
4602;3930;3930
7138;4784;7138
3457;9315;9315
7423;477;477
5608;9113;5608
5578;8160;8160
4598;7275;7275
8639;2948;2948
6320;5629;5629
9175;4662;9175
986;4005;4005
9164;9525;9525
6904;3464;3464
4496;5366;5366
5198;1038;5198
3994;8786;3994
8314;6789;8314
910;7140;910
9111;5050;5050
6467;6959;6959
7421;136;136
3890;3189;3890
165;1379;1379
5891;684;5891
940;4109;4109
2669;5189;2669
7656;3239;3239
9685;1135;1135
4470;8431;8431
6534;4245;4245
3035;5053;3035
7609;6780;6780
5806;1650;1650
9570;1826;1826
4725;1263;1263
5454;2906;5454
7092;9208;7092
4160;960;960
5608;7198;7198
2605;9552;2605
8185;3153;8185
2194;4203;2194
1407;4411;4411
8782;1926;1926
1648;7038;7038
1756;3417;3417
9742;6195;6195
2392;4815;2392
2554;6900;6900
4021;7641;4021
6060;1485;1485
1649;8482;8482
4685;3307;4685
3514;7275;3514
1888;6487;1888
9607;5485;9607
9020;44;9020
3069;9692;9692
1667;1847;1667
4931;2349;2349
233;3215;3215
1638;1615;1615
5075;3476;3476
5272;6261;6261
3355;7775;7775
4224;6302;6302
1615;3352;1615
366;2495;2495
9064;885;9064
5354;489;489
803;6711;803
7208;1224;1224
4761;3928;4761
2907;3479;3479
3425;4472;4472
7980;5875;5875
5460;985;5460
858;4603;858
2624;6258;6258
7665;7766;7766
4229;4691;4229
4218;28;4218
5529;3157;3157
7210;6660;6660
2947;2040;2040
4459;9289;4459
3680;3014;3680
9305;1975;1975
4754;9713;4754
4159;8419;8419
7948;960;960
9811;8255;8255
1781;8639;8639
3119;5947;3119
4800;7264;7264
4754;3871;4754
1871;1216;1216
2231;8936;2231
5961;5292;5292
4612;7206;4612
8559;7550;8559
5861;3959;5861
6139;2429;2429
4409;1990;4409
8514;996;996
2539;8839;2539
9684;8195;8195
5722;3460;3460
7847;5427;5427
6139;6308;6308
2034;6403;2034
8152;6275;8152
2859;3161;3161
255;7844;255
2273;6523;6523
7174;6449;6449
2026;9414;2026
5303;3519;3519
3030;2165;2165
4223;3211;3211
753;5069;753
1669;3687;1669
5307;287;5307
8826;8377;8826
1335;5315;1335
3432;740;740
6970;8831;8831
1379;7512;7512
808;3576;808
2454;340;340
6249;5890;6249
1129;3716;3716
7158;5981;7158
4852;1807;1807
963;7710;963
8170;4079;4079
4581;5159;5159
9115;8865;8865
5250;4331;4331
9960;3529;9960
522;7679;7679
4795;2260;2260
7164;4158;4158
6618;2150;2150
2797;9267;2797
8202;9656;8202
9724;2710;2710
1276;7608;1276
4187;8488;8488
8268;2729;2729
2000;7749;7749
1370;9623;9623
4545;350;4545
6064;1456;6064
8240;301;301
4880;7025;7025
1480;7585;1480
4900;423;423
5338;624;624
1153;4231;4231
8115;784;784
5998;6303;6303
2447;2360;2447
6467;2766;2766
7904;9422;7904
7732;4211;4211
6372;8885;6372
3006;7055;3006
3093;5100;5100
7994;6113;7994
559;4975;4975
7153;6467;7153
9705;6139;9705
4977;3617;3617
8682;7250;8682
8582;5471;5471
7040;3227;3227
3493;3371;3371
8810;2799;2799
8222;6616;6616
1623;8733;8733
336;8794;336
9778;6820;6820
7398;7134;7134
2593;9773;9773
4349;1480;1480
9960;7715;9960
8247;3144;3144
5202;1618;5202
2682;7395;7395
5858;2194;2194
6653;2409;6653
6051;5578;5578
7351;8650;8650
7197;9552;7197
6600;8383;8383
9274;9663;9663
539;2684;539
1586;991;991
8581;8557;8581
7348;4138;4138
4014;3963;3963
34;4621;4621
6666;4406;4406
2881;2005;2005
1811;4096;1811
2052;8546;8546
8839;9393;9393
2400;4808;4808
1320;357;357
4287;5366;4287
7252;255;7252
6739;5956;6739
7112;9441;7112
8901;3814;3814
6612;1069;1069
7893;8708;7893
7624;7826;7624
2613;4348;2613
9083;9221;9221
6553;8450;8450
5370;2510;2510
2275;7458;7458
817;1051;817
1162;3403;3403
5186;7642;5186
1239;7760;7760
6845;6137;6137
5137;5048;5048
7263;1079;1079
3040;1394;1394
226;2306;2306
6891;3234;3234
2166;8490;2166
9513;7970;9513
7161;499;499
5172;3533;5172
2166;5709;5709
6889;8955;8955
2553;3565;3565
8093;7616;7616
900;9497;9497
1825;9109;1825
6937;2000;2000
47;1410;1410
9294;6181;6181
8875;2654;8875
6588;4484;6588
4111;2865;2865
2060;6051;2060
6558;7349;6558
2138;4282;4282
6688;8501;6688
2824;5170;5170
6891;286;286
928;1097;1097
2715;5565;5565
8149;2081;8149
8999;1129;8999
7604;7501;7501
4040;9730;4040
8178;4524;4524
2047;5813;2047
2780;2106;2780
4969;4278;4278
4742;4909;4909
8892;5935;5935
8821;4811;4811
1124;1651;1124
6402;5938;5938
7717;94;94
104;1006;104
6752;3523;6752
6863;1268;6863
7022;2747;2747
8448;883;883
2041;4689;2041
2680;5100;5100
9712;4930;9712
6779;9362;9362
7832;5562;5562
3327;5276;3327
5675;7468;5675
26;2240;2240
6729;5446;5446
5435;8669;5435
1627;8722;8722
8210;1391;8210
7603;9391;7603
2042;7506;7506
9206;9681;9206
6718;8525;8525
7595;2646;7595
3455;3598;3598
7827;750;7827
1234;4072;4072
8662;4325;4325
2655;4274;4274
7948;2877;7948
4496;5937;5937
6116;6612;6612
5720;6108;5720
2937;8626;2937
2542;2734;2542
1572;6555;6555
4379;6600;4379
361;4939;4939
4846;2821;2821
3833;9260;3833
3816;4884;4884
2905;1667;1667
2350;7741;7741
5829;4449;4449
6627;3600;3600
604;8919;8919
9556;4749;9556
3536;9188;3536
3180;7650;7650
6449;5850;6449
7831;352;7831
6768;9078;9078
1387;2718;1387
7090;1498;1498
8109;543;543
2390;900;2390
7164;1701;1701
2581;2665;2581
3502;115;115
8732;8440;8440
7377;7434;7377
6191;9134;6191
6508;4783;6508
4263;4815;4815
9036;6329;9036
5828;9818;5828
1488;3015;1488
3425;996;996
6365;6330;6330
1000;9689;9689
7411;8518;8518
6831;6179;6179
4919;2661;2661
1659;3620;3620
347;9900;347
1249;4441;4441
7778;9424;9424
653;5892;5892
7609;607;7609
9391;6041;9391
5279;1592;5279
564;9362;564
7532;4954;4954
8958;5433;8958
9110;7085;9110
884;3422;884
5388;7741;5388
5777;9171;5777
4622;5437;5437
1826;1701;1701
2924;6695;6695
9499;7619;9499
2777;5769;5769
5321;2918;2918
831;4793;831
5273;2241;2241
9091;7011;9091
2509;1126;1126
5928;4159;5928
9745;5457;5457
1575;6482;1575
567;1156;567
1419;2717;1419
5059;885;5059
6938;2369;6938
1977;8102;1977
1217;6356;6356
4615;9159;9159
576;668;668
4889;6550;6550
9424;9033;9424
8771;1344;1344
5025;3287;3287
8522;6545;6545
9478;5566;5566
8012;4134;8012
6536;5381;5381
8616;5195;5195
4150;1206;1206
2520;3731;2520
9247;6487;6487
2342;5073;2342
2264;2923;2264
3923;8270;3923
334;1840;1840
3838;5892;3838
1501;7933;1501
3847;5429;3847
9700;6650;6650
5321;1621;1621
6688;8632;8632
8802;2630;2630
8722;4740;8722
1415;7597;1415
6018;4708;4708
7873;9470;7873
3487;5316;3487
2383;1805;1805
6712;9505;9505
7067;5995;7067
3483;6278;3483
6463;4746;4746
8210;5984;8210
1346;5827;1346
9838;8415;8415
24;1735;24
7994;1038;7994
3101;1516;3101
304;8232;304
1890;8873;1890
2365;2048;2365
1689;4814;1689
9311;7730;7730
3672;9623;9623
1091;9894;9894
9828;2709;9828
3419;8877;3419
5486;2234;5486
9805;4557;4557
7595;3897;3897
6006;6765;6765
3763;392;3763
4128;4526;4526
9226;5478;9226
7040;3577;3577
6857;4084;6857
3893;6136;6136
9621;6554;6554
2295;8086;2295
8622;6191;6191
7487;2125;7487
4638;8137;4638
8800;29;29
7084;9547;9547
6002;1999;6002
7581;7589;7589
3975;1889;1889
2036;6853;6853
3637;2621;2621
1276;27;1276
2865;4457;4457
3936;6246;3936
2047;7396;7396
8475;3428;8475
3728;1595;1595
4886;7610;7610
5656;3973;3973
5398;2197;2197
7089;5860;7089
6659;7179;7179
217;6681;6681
7202;4831;7202
5072;3098;5072
2218;4684;2218
2998;5606;2998
7839;2736;7839
2207;67;67
925;4926;4926
4555;4372;4555
7666;9890;9890
2374;3451;2374
3489;154;3489
7148;7235;7148
208;7170;7170
8751;3402;8751
4755;4192;4755
7189;7969;7969
3420;9081;9081
1376;8841;8841
6753;1724;1724
3371;286;286
849;9217;849
2647;6704;2647
8148;8470;8470
9131;851;9131
9175;2151;2151
9414;7471;7471
233;3451;3451
9567;2695;9567
827;8759;827
9854;6702;6702
1542;8534;1542
4791;9226;4791
1847;3449;3449
7342;6473;6473
367;4636;4636
6529;4721;6529
7970;6803;6803
701;6447;701
4054;1538;4054
620;5815;5815
3564;2433;2433
9826;554;9826
8663;2011;8663
7476;6705;7476
1759;8100;8100
4863;8352;8352
1512;1266;1512
719;2179;2179
9179;4439;4439
1065;7989;1065
1498;5097;1498
5813;4283;5813
2985;116;116
1057;3486;3486
8975;8632;8632
2766;9751;2766
8135;3524;8135
8763;8761;8761
6311;3408;3408
9971;6308;6308
1371;3451;3451
5874;4621;4621
2427;8806;8806
2710;9178;2710
1583;7060;7060
6686;9213;9213
451;8602;451
745;8089;8089
4404;863;863
730;2270;730
232;7732;232
6975;7434;7434
4309;833;833
5611;2603;2603
1056;4303;4303
8200;8178;8200
2483;7492;7492
6961;4613;6961
4119;8403;8403
7923;7594;7923
7214;5221;7214
9139;7914;7914
594;1260;1260
4918;5760;4918
9294;12;12
8530;3959;8530
4726;8264;4726
5458;2912;2912
8711;5421;5421
255;4151;255
2911;9926;2911
8040;3431;3431
5274;8432;5274
7133;96;7133
5587;3267;3267
5364;9211;9211
8308;1788;1788
9790;467;467
4002;6490;6490
7610;5806;7610
3107;7563;3107
8762;1676;1676
3736;9240;3736
3130;765;3130
2063;4759;4759
3707;8701;8701
2338;1949;1949
2333;9484;9484
885;5097;5097
6947;2922;2922
9379;5367;9379
3075;1636;1636
1955;5709;5709
3989;1784;1784
6040;714;714
9571;8184;8184
9572;7308;9572
785;2353;785
4224;7601;7601
8707;8302;8302
8534;8270;8270
8567;3493;8567
2273;5684;5684
995;5765;995
1919;8765;8765
5420;6586;5420
1941;3202;3202
6845;4044;4044
5595;7098;5595
732;8926;732
4690;2286;4690
5481;3747;5481
2047;4069;4069
7363;589;589
7173;751;7173
5485;3385;3385
3087;4156;3087
1600;5340;1600
1605;6768;6768
7790;2890;7790
1960;1;1
5010;1198;5010
5871;477;5871
8462;177;177
2830;1485;1485
3033;6380;6380
7892;3356;7892
2566;7233;2566
5666;1726;1726
7243;7041;7041
2044;7540;2044
7351;4754;4754
7354;7532;7532
7179;1204;1204
6867;6128;6128
1538;4508;1538
4626;8941;4626
8431;9000;8431
2180;9103;9103
2949;8683;8683
4954;9320;4954
6250;4142;4142
6525;531;531
6859;3555;3555
1889;259;1889
9561;1066;1066
5487;1846;1846
9013;2969;9013
440;3876;440
2510;1515;2510
6892;8597;8597
8437;9445;8437
385;1792;1792
9138;9948;9138
4728;7445;4728
6468;5748;5748
1045;4577;4577
6142;9852;6142
2612;667;667
2430;3924;2430
5566;4177;5566
308;5631;308
1104;9445;9445
2762;5307;5307
3066;6104;3066
3448;8726;8726
7550;5865;7550
2258;2832;2258
9938;8522;9938
518;4254;518
7141;8867;8867
6276;9813;9813
6012;136;6012
5422;8182;5422
5564;560;560
3400;1042;3400
4647;2697;4647
187;7409;187
3409;1607;1607
1412;7670;7670
5010;8483;5010
3262;2022;3262
3760;3680;3760
8489;6439;8489
88;6102;6102
565;9147;565
5371;2447;2447
40;6344;40
9044;5364;9044
661;1362;1362
1814;2531;2531
7822;6286;6286
8760;7299;8760
7844;5640;5640
3602;9329;9329
8284;6283;8284
594;4161;4161
9610;224;9610
6149;9016;9016
3906;5052;5052
7150;7312;7312
4028;835;835
5453;7670;7670
4208;1046;4208
7576;2626;7576
1927;9341;1927
8115;2541;2541
7622;1576;1576
21;8127;8127
623;8373;8373
5513;573;5513
528;9560;9560
1144;5786;5786
5574;4691;5574
4712;6040;6040
4785;4837;4785
1296;3690;3690
2902;6405;6405
7161;4336;4336
2442;1941;2442
2709;9793;9793
3622;8620;8620
7086;5671;7086
2271;22;2271
7784;3406;3406
7737;5822;7737
6935;8785;8785
7028;8782;7028
4812;5151;5151
8184;6288;8184
5180;7628;7628
2206;7792;2206
662;8874;8874
2148;8048;2148
6229;6201;6229
6099;4269;4269
9292;3762;3762
2643;7758;2643
7490;1094;1094
8933;8445;8933
2223;7208;7208
4786;9351;4786
1403;2189;1403
4244;9551;4244
5305;9643;5305
2319;6688;2319
9742;2503;2503
7666;5560;5560
5100;114;114
2235;9023;9023
3905;1366;3905
3639;4647;4647
3962;550;3962
2046;4266;4266
412;9749;412
6778;4011;6778
306;6688;306
4356;3470;3470
7372;4583;7372
7480;9163;9163
94;5640;5640
6625;9581;9581
545;1114;545
2071;199;2071
9835;2683;9835
4751;4622;4622
1020;8239;8239
3500;6257;3500
3709;2274;2274
1808;4133;4133
2736;5661;5661
2619;2316;2316
2867;8954;8954
3588;9420;9420
1378;792;1378
3719;2615;3719
7480;3029;7480
2125;3717;3717
9730;7285;7285
8800;9423;9423
1693;8179;8179
1356;6334;6334
9605;5701;9605
2153;9111;9111
4613;1494;4613
818;5661;5661
5619;978;978
3731;7187;7187
9490;7236;9490
9252;6926;9252
4939;8956;8956
559;6084;6084
6795;5313;5313
5148;4263;5148
8105;4124;4124
3253;7489;7489
3180;1896;3180
5585;5421;5421
1370;9613;9613
308;2403;308
794;2516;2516
8255;3234;3234
662;1425;1425
1111;1290;1290
876;2424;2424
5221;4912;5221
8178;2163;2163
7078;7695;7078
9927;5798;5798
588;8209;588
7250;9119;9119
6299;9786;6299
5930;8114;8114
5892;7885;5892
7193;3229;3229
5603;681;5603
652;2351;652
2413;3343;3343
819;5712;819
4686;5988;5988
5268;2606;2606
9698;8589;9698
5008;3584;3584
4590;810;810
4466;2989;2989
7420;6387;7420
1068;6198;6198
8835;1702;8835
1216;8237;1216
8880;1302;1302
7554;2460;7554
8590;22;22
103;3058;103
8765;6045;8765
4009;6417;4009
3593;9166;3593
8969;1061;1061
5210;315;315
4104;6321;4104
4094;4830;4094
2133;8473;2133
7611;3359;3359
4583;8552;8552
4341;788;788
9745;1999;9745
890;6342;890
6728;3362;3362
2656;6764;2656
6647;7016;6647
4842;942;4842
3209;1469;3209
876;1239;1239
2816;2486;2486
3312;1383;1383
7134;7480;7134
9925;467;467
8804;2439;8804
9399;6429;9399
767;2560;767
9725;5407;5407
4018;9753;4018
4925;6074;6074
6273;5377;6273
892;9850;9850
9954;3607;3607
8838;7633;7633
4482;5206;4482
2374;485;2374
444;1624;444
8043;1135;8043
4015;9896;9896
8204;4264;4264
9235;6004;6004
2170;7989;2170
7411;7218;7218
2555;595;2555
1069;4762;4762
6658;4058;6658
5082;8262;5082
3744;8947;8947
8918;431;8918
3249;9899;3249
4600;1622;4600
3825;7163;7163
3905;6831;3905
1034;138;138
6701;9639;6701
9103;8113;8113
3280;1027;1027
7339;433;7339
360;4687;360
2798;590;590
8420;3965;8420
2907;9020;2907
4218;3577;3577
8765;3964;8765
3128;3910;3910
7296;5761;5761
2832;9238;9238
433;3755;3755
3489;745;3489
6969;4053;4053
6317;262;6317
439;8188;439
6418;7850;7850
9795;6289;9795
6239;7778;7778
9426;7846;9426
1134;5258;1134
5640;637;5640
1198;7865;7865
2058;8739;2058
2139;9030;2139
9146;547;547
5689;8576;8576
7923;725;725
496;300;496
6143;5204;5204
3978;8898;3978
892;1346;1346
3804;707;707
527;4882;527
3849;5723;5723
9103;4329;9103
8721;2787;8721
9355;4868;4868
7683;822;822
2933;5835;2933
6704;3949;6704
8827;1620;1620
9933;7047;9933
803;9661;803
5018;2373;5018
866;1407;1407
2517;3914;3914
1994;6316;1994
9711;8605;9711
59;9386;9386
9128;5696;5696
1802;6306;6306
2671;9697;2671
6414;6927;6414
2376;8472;2376
2384;1136;2384
7574;8303;8303
694;4972;4972
1307;4483;4483
3568;3824;3568
8814;9771;8814
3362;2368;3362
3038;5934;5934
7450;6633;7450
4511;6778;6778
5599;5796;5599
7629;2450;7629
785;164;164
2508;9584;2508
835;9398;9398
6858;2702;6858
1735;8794;1735
2046;6768;6768
4335;9405;4335
1939;4168;1939
9399;7075;9399
9736;2396;9736
2526;6980;2526
8008;5991;8008
5251;6890;5251
6792;7856;7856
5424;5729;5729
5838;5224;5838
8222;6687;6687
8421;9997;8421
7774;3658;3658
9652;4452;9652
959;943;959
428;6520;6520
2067;9626;2067
5643;4970;5643
5798;5817;5817
1662;4149;4149
6244;7202;6244
6130;3016;3016
3115;6778;3115
5320;3173;3173
4300;4371;4371
4178;3944;3944
3925;2564;3925
888;5568;5568
2184;1692;2184
5348;6125;5348
6755;2451;2451
2781;5980;2781
5237;7020;7020
7272;9485;7272
4807;2138;2138
8083;1904;1904
9552;5088;5088
6574;4831;4831
291;9723;291
3010;4477;3010
4538;8475;4538
9118;7175;9118
6877;8249;6877
7132;3727;7132
6363;555;6363
9131;3719;9131
4332;3106;4332
2036;5102;2036
400;1714;400
6493;2990;2990
9776;6929;9776
6964;5113;5113
2581;9781;2581
75;3420;75
6734;1141;6734
6739;1014;6739
5676;8756;5676
4483;2967;2967
200;9149;9149
9336;8910;8910
6010;137;6010
670;5333;5333
2284;3305;2284
7502;2355;2355
6963;6895;6963
6752;8512;6752
3191;3005;3005
